solar,machine51,machine53,machine32,machine34,machine45,machine43,machine55,machine42
8.35E-12,3.86E-08,3.96E-08,2.80E-08,2.01E-08,3.63E-08,2.41E-08,4.93E-08,3.78E-08
8.35E-12,4.34E-08,3.80E-08,2.49E-08,2.07E-08,2.56E-08,3.87E-08,4.53E-08,3.39E-08
8.35E-12,4.59E-08,4.85E-08,2.59E-08,3.09E-08,3.50E-08,2.49E-08,4.07E-08,3.81E-08
8.35E-12,4.09E-08,3.52E-08,2.55E-08,2.24E-08,4.20E-08,3.88E-08,3.53E-08,3.97E-08
8.35E-12,4.06E-08,3.41E-08,2.10E-08,2.13E-08,4.87E-08,3.62E-08,2.96E-08,3.12E-08
8.35E-12,4.04E-08,5.16E-08,2.51E-08,2.63E-08,4.31E-08,3.04E-08,3.01E-08,3.77E-08
8.35E-12,3.82E-08,3.13E-08,2.31E-08,3.22E-08,3.25E-08,2.99E-08,4.01E-08,3.57E-08
8.35E-12,4.24E-08,5.03E-08,2.08E-08,2.02E-08,3.97E-08,3.21E-08,3.44E-08,2.73E-08
8.35E-12,4.02E-08,3.99E-08,2.62E-08,1.99E-08,4.49E-08,4.11E-08,5.96E-08,3.42E-08
8.35E-12,4.01E-08,4.85E-08,2.51E-08,2.73E-08,3.96E-08,2.51E-08,5.07E-08,3.07E-08
8.35E-12,3.95E-08,3.72E-08,2.29E-08,2.01E-08,2.08E-08,3.68E-08,3.25E-08,3.00E-08
8.35E-12,4.23E-08,3.05E-08,2.83E-08,1.58E-08,2.56E-08,2.94E-08,4.85E-08,3.51E-08
8.35E-12,4.35E-08,3.61E-08,3.00E-08,2.11E-08,3.34E-08,2.60E-08,5.84E-08,2.99E-08
8.35E-12,3.81E-08,3.84E-08,3.00E-08,1.93E-08,2.63E-08,3.35E-08,4.72E-08,3.20E-08
8.35E-12,4.33E-08,3.25E-08,2.07E-08,1.59E-08,3.52E-08,4.12E-08,4.53E-08,3.38E-08
8.35E-12,4.30E-08,3.94E-08,2.27E-08,2.72E-08,3.78E-08,3.86E-08,3.06E-08,3.06E-08
8.35E-12,3.78E-08,3.65E-08,2.36E-08,2.81E-08,3.70E-08,3.85E-08,5.78E-08,3.87E-08
8.35E-12,3.82E-08,4.24E-08,2.05E-08,3.10E-08,2.72E-08,2.81E-08,3.20E-08,2.86E-08
8.35E-12,3.92E-08,5.01E-08,2.75E-08,2.99E-08,2.56E-08,2.57E-08,2.29E-08,3.04E-08
8.35E-12,4.31E-08,4.49E-08,2.58E-08,1.90E-08,3.04E-08,2.91E-08,5.57E-08,3.68E-08
8.35E-12,4.48E-08,3.97E-08,2.75E-08,1.64E-08,4.87E-08,3.72E-08,3.17E-08,3.66E-08
8.35E-12,4.16E-08,5.11E-08,2.33E-08,2.63E-08,2.49E-08,2.61E-08,3.08E-08,3.16E-08
8.35E-12,4.33E-08,3.02E-08,2.69E-08,2.03E-08,4.53E-08,3.43E-08,4.01E-08,2.88E-08
8.35E-12,3.97E-08,3.90E-08,2.97E-08,2.54E-08,2.07E-08,4.17E-08,3.99E-08,3.88E-08
8.35E-12,4.00E-08,4.88E-08,2.06E-08,1.93E-08,4.26E-08,3.74E-08,5.88E-08,3.49E-08
8.35E-12,4.21E-08,4.81E-08,2.88E-08,3.29E-08,4.53E-08,3.71E-08,3.79E-08,2.74E-08
8.35E-12,3.96E-08,2.96E-08,2.39E-08,3.32E-08,2.68E-08,4.08E-08,2.70E-08,3.09E-08
8.35E-12,4.11E-08,3.45E-08,2.77E-08,1.99E-08,4.63E-08,2.93E-08,2.88E-08,3.64E-08
8.35E-12,4.56E-08,5.18E-08,2.71E-08,3.13E-08,4.56E-08,4.12E-08,3.05E-08,3.51E-08
8.35E-12,3.96E-08,4.03E-08,2.79E-08,2.94E-08,2.49E-08,3.82E-08,5.88E-08,3.80E-08
8.35E-12,4.57E-08,3.28E-08,2.86E-08,3.03E-08,4.21E-08,3.26E-08,3.69E-08,2.82E-08
8.35E-12,4.14E-08,3.29E-08,2.30E-08,2.27E-08,4.76E-08,2.73E-08,4.82E-08,3.20E-08
8.35E-12,3.92E-08,3.00E-08,2.81E-08,2.13E-08,4.17E-08,3.52E-08,3.33E-08,3.76E-08
8.35E-12,4.50E-08,4.40E-08,2.82E-08,2.62E-08,4.39E-08,2.42E-08,5.63E-08,2.83E-08
8.35E-12,3.88E-08,4.75E-08,2.21E-08,2.98E-08,4.57E-08,2.76E-08,5.13E-08,3.49E-08
8.35E-12,4.19E-08,5.33E-08,2.19E-08,1.91E-08,3.87E-08,3.82E-08,3.65E-08,3.98E-08
8.35E-12,3.79E-08,3.75E-08,2.66E-08,1.58E-08,2.12E-08,2.82E-08,5.68E-08,3.89E-08
8.35E-12,3.76E-08,3.54E-08,2.62E-08,3.48E-08,4.94E-08,3.58E-08,6.05E-08,3.17E-08
8.35E-12,3.95E-08,4.35E-08,2.57E-08,2.07E-08,4.58E-08,4.03E-08,4.79E-08,3.64E-08
8.35E-12,3.98E-08,3.23E-08,2.16E-08,2.84E-08,2.79E-08,3.58E-08,5.33E-08,3.65E-08
8.35E-12,4.37E-08,3.07E-08,2.23E-08,2.44E-08,4.67E-08,3.43E-08,2.33E-08,3.73E-08
8.35E-12,4.41E-08,4.20E-08,2.03E-08,3.46E-08,2.48E-08,4.14E-08,3.96E-08,2.76E-08
8.35E-12,3.84E-08,3.85E-08,2.52E-08,2.27E-08,1.68E-08,3.78E-08,3.53E-08,3.55E-08
8.35E-12,3.90E-08,4.48E-08,2.43E-08,2.86E-08,2.27E-08,4.12E-08,2.76E-08,2.80E-08
8.35E-12,4.39E-08,5.16E-08,2.25E-08,2.70E-08,1.93E-08,2.87E-08,5.62E-08,3.59E-08
8.35E-12,4.17E-08,3.82E-08,2.22E-08,1.96E-08,4.23E-08,3.13E-08,5.52E-08,3.37E-08
8.35E-12,3.84E-08,3.04E-08,2.95E-08,2.74E-08,4.98E-08,3.29E-08,6.19E-08,3.44E-08
8.35E-12,3.95E-08,3.22E-08,2.14E-08,2.99E-08,2.13E-08,2.71E-08,3.74E-08,3.12E-08
8.35E-12,4.14E-08,3.18E-08,2.18E-08,2.79E-08,4.30E-08,3.08E-08,3.37E-08,3.87E-08
8.35E-12,4.36E-08,3.94E-08,2.19E-08,1.61E-08,4.82E-08,3.18E-08,4.58E-08,3.36E-08
8.35E-12,4.51E-08,3.39E-08,2.10E-08,1.62E-08,1.83E-08,3.71E-08,4.07E-08,3.91E-08
8.35E-12,4.10E-08,5.10E-08,2.72E-08,3.39E-08,3.27E-08,3.21E-08,4.23E-08,3.37E-08
8.35E-12,4.15E-08,5.32E-08,2.86E-08,2.12E-08,4.08E-08,4.05E-08,3.37E-08,2.88E-08
8.35E-12,3.82E-08,4.80E-08,2.54E-08,2.41E-08,4.32E-08,2.78E-08,3.37E-08,3.65E-08
8.35E-12,4.14E-08,3.94E-08,2.26E-08,2.67E-08,4.37E-08,2.44E-08,2.71E-08,3.33E-08
8.35E-12,4.50E-08,3.71E-08,2.29E-08,1.63E-08,1.87E-08,3.50E-08,5.58E-08,3.14E-08
8.35E-12,4.05E-08,3.03E-08,2.40E-08,3.24E-08,1.75E-08,2.68E-08,5.56E-08,2.69E-08
8.35E-12,4.15E-08,5.01E-08,2.91E-08,2.52E-08,4.47E-08,3.48E-08,5.32E-08,3.09E-08
8.35E-12,3.85E-08,4.66E-08,2.75E-08,2.30E-08,2.83E-08,2.45E-08,3.65E-08,3.16E-08
8.35E-12,4.00E-08,5.21E-08,2.67E-08,2.36E-08,3.76E-08,3.54E-08,6.18E-08,3.69E-08
8.35E-12,4.36E-08,5.13E-08,2.02E-08,2.65E-08,4.92E-08,3.41E-08,2.35E-08,3.43E-08
8.35E-12,3.95E-08,4.03E-08,2.10E-08,1.76E-08,4.35E-08,2.85E-08,4.18E-08,3.37E-08
8.35E-12,3.77E-08,5.12E-08,2.47E-08,3.47E-08,3.57E-08,4.09E-08,3.10E-08,2.83E-08
8.35E-12,3.88E-08,3.07E-08,2.21E-08,3.24E-08,4.25E-08,4.21E-08,2.43E-08,2.77E-08
8.35E-12,4.57E-08,4.23E-08,2.79E-08,2.12E-08,2.07E-08,3.31E-08,3.82E-08,3.90E-08
8.35E-12,3.89E-08,3.43E-08,2.15E-08,3.42E-08,4.17E-08,2.75E-08,4.87E-08,2.97E-08
8.35E-12,4.13E-08,5.28E-08,2.59E-08,1.80E-08,3.77E-08,2.71E-08,2.43E-08,2.96E-08
8.35E-12,4.20E-08,4.59E-08,2.46E-08,1.94E-08,2.41E-08,4.12E-08,3.35E-08,3.01E-08
8.35E-12,4.51E-08,3.22E-08,2.67E-08,2.16E-08,2.76E-08,3.99E-08,4.39E-08,3.53E-08
8.35E-12,4.46E-08,4.41E-08,2.34E-08,1.93E-08,3.76E-08,2.87E-08,6.16E-08,2.89E-08
8.35E-12,4.42E-08,5.24E-08,2.47E-08,2.73E-08,3.04E-08,4.28E-08,4.82E-08,3.70E-08
8.35E-12,4.10E-08,3.30E-08,2.50E-08,3.20E-08,3.93E-08,3.23E-08,4.16E-08,2.88E-08
8.35E-12,4.34E-08,3.44E-08,2.68E-08,1.75E-08,3.66E-08,3.89E-08,4.51E-08,3.59E-08
8.35E-12,4.12E-08,3.62E-08,2.98E-08,3.44E-08,4.10E-08,3.79E-08,4.78E-08,2.79E-08
8.35E-12,4.20E-08,5.06E-08,2.21E-08,3.16E-08,2.36E-08,3.29E-08,3.34E-08,3.13E-08
8.35E-12,4.53E-08,3.00E-08,2.73E-08,2.26E-08,3.63E-08,3.00E-08,5.70E-08,3.81E-08
8.35E-12,4.22E-08,3.03E-08,2.54E-08,3.16E-08,3.56E-08,2.78E-08,3.44E-08,2.76E-08
8.35E-12,4.07E-08,3.57E-08,2.27E-08,2.45E-08,1.99E-08,2.47E-08,5.50E-08,2.76E-08
8.35E-12,4.01E-08,4.90E-08,2.46E-08,3.33E-08,3.51E-08,3.20E-08,3.75E-08,2.76E-08
8.35E-12,4.36E-08,4.73E-08,2.75E-08,2.89E-08,2.54E-08,2.36E-08,3.55E-08,3.87E-08
8.35E-12,4.38E-08,3.66E-08,2.19E-08,1.83E-08,1.92E-08,3.21E-08,3.22E-08,2.99E-08
8.35E-12,3.88E-08,4.10E-08,2.73E-08,2.29E-08,2.19E-08,2.62E-08,5.86E-08,3.14E-08
8.35E-12,3.89E-08,5.11E-08,2.81E-08,2.97E-08,3.31E-08,3.14E-08,5.69E-08,2.91E-08
8.35E-12,4.53E-08,4.98E-08,2.69E-08,2.44E-08,4.64E-08,4.31E-08,2.22E-08,3.77E-08
8.35E-12,4.31E-08,4.05E-08,2.58E-08,3.10E-08,3.78E-08,3.92E-08,2.34E-08,3.19E-08
8.35E-12,4.11E-08,4.59E-08,2.64E-08,3.28E-08,3.71E-08,3.57E-08,5.75E-08,3.70E-08
8.35E-12,4.38E-08,3.21E-08,2.21E-08,1.74E-08,4.48E-08,3.10E-08,3.98E-08,2.77E-08
8.35E-12,3.78E-08,5.33E-08,2.16E-08,3.37E-08,2.46E-08,2.49E-08,4.90E-08,2.79E-08
8.35E-12,3.81E-08,4.66E-08,2.01E-08,1.82E-08,2.59E-08,2.97E-08,5.07E-08,3.44E-08
8.35E-12,4.19E-08,4.37E-08,2.01E-08,2.21E-08,3.49E-08,2.52E-08,3.23E-08,3.46E-08
8.35E-12,3.76E-08,3.00E-08,2.38E-08,1.84E-08,2.69E-08,2.88E-08,3.37E-08,3.45E-08
8.35E-12,4.21E-08,4.90E-08,2.38E-08,3.01E-08,3.85E-08,3.44E-08,5.64E-08,3.24E-08
8.35E-12,4.24E-08,4.85E-08,2.55E-08,3.48E-08,2.02E-08,2.94E-08,3.67E-08,3.30E-08
8.35E-12,3.94E-08,3.73E-08,2.23E-08,1.55E-08,1.72E-08,3.91E-08,2.17E-08,3.88E-08
8.35E-12,3.92E-08,4.45E-08,2.53E-08,2.92E-08,2.85E-08,3.86E-08,4.20E-08,3.70E-08
8.35E-12,4.06E-08,5.24E-08,2.91E-08,2.61E-08,3.41E-08,2.70E-08,4.63E-08,3.65E-08
8.35E-12,4.49E-08,4.11E-08,2.76E-08,1.87E-08,1.74E-08,2.60E-08,5.68E-08,3.74E-08
8.35E-12,3.91E-08,3.35E-08,2.68E-08,2.30E-08,4.80E-08,3.29E-08,3.77E-08,2.93E-08
8.35E-12,4.04E-08,4.03E-08,2.14E-08,3.47E-08,3.14E-08,3.95E-08,5.50E-08,2.98E-08
8.35E-12,4.29E-08,3.57E-08,2.13E-08,2.32E-08,1.90E-08,2.56E-08,4.30E-08,2.96E-08
8.35E-12,3.78E-08,5.41E-08,2.75E-08,3.47E-08,4.85E-08,3.28E-08,6.21E-08,3.81E-08
8.35E-12,4.02E-08,5.31E-08,2.12E-08,1.74E-08,1.67E-08,2.95E-08,3.63E-08,2.83E-08
8.35E-12,4.35E-08,5.32E-08,2.33E-08,3.08E-08,3.91E-08,2.56E-08,5.11E-08,3.85E-08
8.35E-12,3.76E-08,3.18E-08,2.38E-08,3.34E-08,5.01E-08,2.68E-08,2.81E-08,2.81E-08
8.35E-12,4.26E-08,3.95E-08,2.26E-08,1.91E-08,2.30E-08,4.11E-08,4.72E-08,3.50E-08
8.35E-12,4.31E-08,3.37E-08,2.63E-08,3.26E-08,2.27E-08,3.63E-08,5.78E-08,3.01E-08
8.35E-12,4.25E-08,4.14E-08,2.85E-08,1.61E-08,4.14E-08,3.45E-08,3.88E-08,3.71E-08
8.35E-12,4.09E-08,3.82E-08,2.67E-08,2.29E-08,2.27E-08,2.45E-08,3.12E-08,3.88E-08
8.35E-12,4.58E-08,4.14E-08,2.15E-08,2.53E-08,4.99E-08,3.87E-08,6.12E-08,3.92E-08
8.35E-12,3.96E-08,3.17E-08,2.42E-08,1.77E-08,4.19E-08,3.04E-08,3.97E-08,2.94E-08
8.35E-12,4.37E-08,3.43E-08,2.77E-08,1.99E-08,3.72E-08,3.03E-08,5.11E-08,2.83E-08
8.35E-12,3.91E-08,3.41E-08,2.37E-08,2.31E-08,2.42E-08,3.68E-08,6.08E-08,3.25E-08
8.35E-12,4.43E-08,4.92E-08,3.00E-08,1.93E-08,2.77E-08,3.87E-08,5.25E-08,3.96E-08
8.35E-12,4.23E-08,4.45E-08,2.37E-08,2.19E-08,3.67E-08,3.39E-08,4.11E-08,3.55E-08
8.35E-12,3.79E-08,3.40E-08,2.94E-08,2.67E-08,1.72E-08,2.93E-08,2.28E-08,3.73E-08
8.35E-12,4.35E-08,4.27E-08,2.59E-08,1.93E-08,3.05E-08,3.37E-08,5.59E-08,3.55E-08
8.35E-12,4.16E-08,5.06E-08,2.49E-08,2.05E-08,4.11E-08,4.28E-08,3.66E-08,2.99E-08
8.35E-12,3.96E-08,2.97E-08,2.99E-08,3.11E-08,3.55E-08,3.12E-08,4.81E-08,4.00E-08
8.35E-12,4.35E-08,3.18E-08,2.45E-08,2.89E-08,2.78E-08,4.19E-08,4.73E-08,3.92E-08
3.57E-05,0.17589,0.15716,0.12379,0.06576,0.092559,0.18217,0.21682,0.13177
0.00014125,0.75261,0.83674,0.49313,0.47217,0.63772,0.43567,1.0022,0.59303
0.00017364,0.82611,1.1033,0.42637,0.32128,0.40844,0.702,1.197,0.66739
0.00029706,1.5035,1.5728,0.73969,0.81381,1.0159,1.0063,0.90309,1.0039
0.00044627,2.1275,1.9186,1.5723,1.0027,1.7983,1.4076,3.1701,2.0917
0.00057392,2.6611,3.5094,1.3859,2.0276,3.1648,2.1406,2.142,1.9391
0.00072956,3.9008,3.9972,2.4335,1.941,1.9965,2.0606,2.1373,2.7192
0.00087567,4.2039,4.3956,2.5078,3.546,2.3102,4.0905,2.9662,3.9304
0.0010766,5.4499,5.2861,3.0483,2.8984,3.8018,3.6766,7.9236,4.5828
0.0013574,6.7943,5.5574,3.4278,5.3376,4.6856,5.2789,3.8333,6.1915
0.0016163,7.7249,10.079,3.995,5.2986,6.8785,7.1178,6.7515,5.2698
0.0018512,8.8596,11.651,6.2198,4.8032,9.163,7.7046,4.7768,7.1843
0.0021119,9.5658,12.36,7.5544,7.2986,10.811,8.9444,8.2853,9.2799
0.0023845,12.385,11.511,6.9221,5.1549,9.9223,7.8003,14.893,10.361
0.0026942,14.022,15.381,8.5891,10.611,10.681,9.7537,19.704,9.16
0.0029747,14.007,11.794,10.022,5.8354,11.787,12.601,12.866,12.796
0.0032992,17.674,20.462,11.685,13.065,6.6848,9.5699,22.615,12.904
0.0036153,17.869,16.239,12.753,12.693,20.808,14.73,9.4324,16.315
0.003928,18.805,23.969,13.482,12.261,15.04,19.012,16.651,14.068
0.0047897,21.798,18.703,14.818,19.018,24.354,21.506,22.091,22.668
0.0067863,35.666,31.204,20.771,15.822,20.52,30.977,27.673,26.303
0.009378,49.22,42.757,27.532,17.644,46.065,40.244,29.344,33.243
0.010905,52.438,39.182,28.81,21.395,21.818,47.193,71.036,41.778
0.010833,51.592,47.137,35.275,24.546,46.8,36.765,77.772,44.449
0.010149,54.6,65.748,35.883,29.922,25.373,29.981,44.996,41.544
0.0094508,51.246,59.567,32.036,21.175,33.762,47.166,48.869,37.069
0.008916,42.669,47.864,23.343,35.888,43.295,42.776,44.423,42.272
0.009119,48.726,35.032,32.13,31.479,29.44,44.369,66.042,39.129
0.010302,52.162,40.693,36.917,38.695,58.195,45.757,41.365,45.029
0.011094,52.988,59.307,30.552,33.769,54.98,50.874,50.116,38.358
0.012217,55.249,46.639,42.984,40.038,55.381,34.403,43.667,40.677
0.013549,63.16,51.154,34.699,26.724,41.67,39.241,84.283,63.841
0.014106,66.599,74.785,41.236,31.266,39.208,45.899,100.85,56.21
0.012841,68.012,52.064,34.329,49.305,51.072,66.335,43.161,60.613
0.011345,55.389,54.941,32.127,24.354,59.747,36.713,75.611,43.678
0.011348,55.85,57.873,33.096,20.493,52.867,38.769,61.957,42.812
0.011796,59.546,68.912,36.221,29.773,45.325,59.1,81.756,54.345
0.014156,77.44,81.497,34.239,59.197,54.121,57.322,41.683,63.083
0.023085,120.45,118.57,76.02,79.635,102.62,69.202,101.23,88.832
0.02554,132.49,120.42,78.29,83.87,93.729,123.3,134.28,114.96
0.018583,89.486,112.95,49.447,38.595,43.55,58.93,120.99,88.144
0.018768,88.149,109.49,45.639,38.912,51.546,94.233,98.504,60.993
0.026342,141.63,167.29,78.482,74.784,117.99,88.314,158.12,125.64
0.024777,115.55,133.6,78.545,82.448,147.39,92.382,94.365,97.434
0.023175,106.94,106.01,77.46,58.685,114.08,100.77,155.2,93.464
0.028749,140.34,154.03,89.861,88.7,141.46,106.46,89.373,108.87
0.042848,227.56,265.36,120.66,78.761,90.629,207.35,308.41,189.4
0.052827,288.74,262.98,161.96,177.78,311.28,262.49,138.68,217.59
0.056324,294.54,222.76,138.52,173.7,121.63,225.29,200.05,223.13
0.058285,300.4,212.56,199.91,110.44,265.91,234.04,313.9,268.49
0.060396,282.92,247.89,154.51,227.89,298.44,298.62,199.21,234.08
0.062806,322.13,332.26,173.02,230.93,221.52,324.3,221.43,279.34
0.06486,346.68,316.76,208.52,240.83,190.84,298.7,460.52,310.77
0.066922,360.24,335.29,161.09,122.88,159.53,313.78,352.54,291.19
0.06911,326.78,244.52,175.83,229.39,142.42,349.46,518.17,262.97
0.071325,384.81,375.89,242.65,210.95,159.61,278.51,291.97,332.11
0.073444,396.44,400.53,197.95,173.45,308.01,274.89,460.79,281.15
0.075531,359.94,342.96,265.95,203.73,296.85,254.67,389.46,267.09
0.077806,373.1,396.5,234.13,233.25,439.29,354.24,544.53,349.18
0.080058,396.12,336.65,198.59,198.71,298.37,311.61,592.17,374.92
0.082349,419.78,432.42,208.81,227.12,475.28,272.93,276.05,309.22
0.084723,433.8,407.28,245.61,210.49,476.17,376.06,255.98,282.43
0.08698,392.57,544.17,247.12,244.66,374.26,282.38,227.12,369.91
0.089223,442.43,365.81,235.18,309.12,445.19,366.17,457.65,343.57
0.091593,463.18,521.34,252.08,337.33,210.96,360.15,411.78,426.62
0.09375,462,593.93,270.51,223.31,514.73,373.65,432.93,382.86
0.096145,456.55,410.68,254.95,307.04,513.47,465.96,549.9,459.19
0.098389,539.07,545.85,328.87,259.46,503.95,286.44,419.54,371.04
0.10041,464.87,647.31,291.08,278.69,515.18,385.54,540.34,425.81
0.10273,465.69,484.08,364.78,331.75,588.9,518.69,645.03,417.33
0.10537,561.04,372.21,347.3,215.73,231.15,342.01,512.56,338.82
0.10757,576.38,529.29,277.52,256.99,239.57,354.18,519.28,423.56
0.1098,532.63,529.55,306.91,348.39,655.42,496.59,472.67,451.96
0.11154,544.33,514.87,324.47,399.69,383.72,480,754.46,378.33
0.11444,534.95,726.94,408.91,275.22,359.18,550.7,745.09,433.97
0.11695,568.72,504.67,317.1,489.63,255.55,517.3,585.75,395.45
0.11931,591.95,674.82,423.89,366.21,685.06,617.45,576.11,451.25
0.12183,559.25,734.97,352.88,440.75,513.66,480.38,466.98,416.23
0.12437,569.34,751.18,348.79,425.05,300.7,523.56,382.32,447.61
0.12669,622.59,715.36,436.28,475.99,371.18,460.05,925.24,466.49
0.12907,600.73,740.02,353.59,334.2,258.83,536.09,609.31,446.36
0.13121,682.73,673.36,354.98,359.96,390.79,550.86,362.62,546.3
0.13341,605.68,812.1,375.12,276.08,583.5,575.29,854.75,584.13
0.13568,717.95,738.91,474.09,441.57,671.03,612.15,807.27,633.85
0.13801,754.84,619.21,346.92,515.55,652.91,443.81,676.94,649.05
0.14039,651.14,769.2,369.63,463.79,629.36,541.68,813.53,549.69
0.14286,764.55,803.17,416.34,469.8,652.14,704.4,1066.9,623.65
0.14518,726.76,529.45,367.29,560.39,822.28,640.55,698.57,687.91
0.14754,675.73,687.21,357.01,475.17,630.44,417.46,803.96,557.17
0.1498,677.89,964.05,383.27,467.57,816.95,664.81,400.68,584.85
0.15211,751.38,881.96,547.55,367.78,843.16,444.05,632.5,664.29
0.15464,772.98,794.82,412.81,323.98,609.39,757.36,882.52,605.73
0.15706,728.32,616.23,562.15,649.07,583.58,724.77,831.33,692.75
0.15932,872.43,577.64,449.48,469.04,430.13,582.19,1106.1,527.46
0.16143,741.39,664.66,506.59,396.5,805.7,570.44,1021.4,581.88
0.16411,848.62,639.34,579.47,470.51,563.23,526.39,819.8,643.89
0.16684,761.82,1028.3,582.16,613.69,648.63,785.93,1147.6,713.33
0.16913,772.99,655.11,492.24,622.13,736.83,665.21,451.4,589.94
0.17138,930.89,903.55,515.43,398.32,995.39,628.85,821.36,776.21
0.17387,919.89,838.59,547.49,711.69,809.18,598.04,1063.4,712.47
0.17597,963.06,774.72,527.27,436.66,404.17,539.75,506.18,843.57
0.1783,909.28,1046.1,612.21,674.88,1024.8,514.6,570.32,777.53
0.18051,969.7,834.36,480.04,574.45,379.53,524.27,1293.7,693.62
0.18251,964.56,771.64,571.31,719.76,824.53,915.83,1365,627.87
0.18485,836.39,1152.3,476.46,372.62,898.86,595.21,609.73,733.15
0.18748,1021.5,1073,601.2,369.11,604.5,946.45,1272,867.14
0.19,966.85,757.69,496.15,682.9,1098.4,832.06,991.66,789.7
0.19227,910.34,1145.8,643.38,617.92,720.07,792.05,820.02,921.62
0.19436,945.54,1243.6,472.23,712.67,730.93,838.3,791.06,908.6
0.19652,928.23,908.61,544.32,371.58,868.76,944.49,1069.3,743.15
0.19852,921.09,764.2,710.18,615.41,465.72,677.86,704.51,735.18
0.20087,1085.5,1016.8,521.2,430.8,453.21,974.46,1480.9,941.37
0.20294,996.35,1259.2,605.05,594.06,542.12,608.6,1149.8,750.39
0.2051,1018.6,847.71,492.59,761.78,712.13,581.72,1245.9,728.04
0.20752,1076.8,879.49,564.32,439.32,700.77,956.8,1441.5,899.97
0.2075,984.91,1007.3,729.88,680.11,629.39,895.3,1240.4,798.03
0.21181,994.14,936.47,684.48,701.7,635.29,615.15,1092.4,737.51
0.21396,1074.5,1308.1,671.05,524.51,1159.3,679.94,812.42,914.23
0.21645,1022.9,1293.9,603.65,643.31,1094.1,989.25,1229.4,778.91
0.21868,1144.6,988.11,604.28,460.35,446.23,1097.7,1541.7,833.49
0.22132,1151.2,1221,565.07,505.12,1241.9,1093.4,971.23,796.81
0.22388,1142.4,1203.6,542.59,843.43,911.58,1115.5,692.48,1055.3
0.22611,1227.1,855.71,655.35,582.21,1217.6,1147.5,1389.7,970.97
0.22867,1175.7,1017.1,749.72,498.13,1152.6,690.73,1678.1,954.56
0.23123,1247.5,944,829.13,550.14,669.12,870.55,1480.9,1050.4
0.23343,1146,1098.8,776.42,559.75,1275.2,1035.8,1724.4,816.28
0.2358,1112.1,1046.7,778.71,632.55,1041.7,877.24,1238.5,899.99
0.23812,1230,843.95,803.85,628.57,1157.8,1214.8,1199.5,1015.8
0.2404,1185,1454,765.68,723.64,835.15,1068.5,720.23,787.59
0.24272,1303.2,1324.2,760.33,682.69,974.47,775.23,719.87,1042.8
0.24506,1137.7,1246.4,589.19,691.1,710.02,1074.3,1229.1,1019.5
0.24722,1162,967.17,600.38,1002.5,1182.2,1021.1,983.21,807.97
0.24924,1334.4,1318.5,603.71,1006.8,508.23,1081.3,1605.9,1007.5
0.25125,1203.8,1353,731.27,781.7,694.24,1152.4,895.52,844.24
0.25342,1367.6,1512.2,876.68,509.76,1216.6,813.12,1689.1,1106.2
0.25551,1348.1,1479.5,630.74,833.9,1429.3,1031.9,1285.4,922.14
0.25813,1412.4,1353.5,919.47,490.3,711.02,1044.8,1472.4,966.73
0.26041,1340.7,1189.1,890.73,807.98,1221.9,889.5,809.01,850.23
0.26277,1415.8,1513.4,883.56,751.35,604.55,833.02,981.76,874.17
0.26494,1418.3,1052.2,831.91,812.91,732.53,1224.9,1477,912.27
0.26744,1325.1,1483.3,732.13,882.47,1542.3,1112.7,1595.5,1274.6
0.26988,1457.1,1469.6,966.05,591.9,1090.1,1162,1754.2,1044
0.27195,1238.7,1375.4,696.6,729.04,1301.7,846.05,1748.5,892.15
0.27372,1455,1669.9,721.59,891.7,1638.7,794.24,874.28,973.54
0.27568,1401.3,1519.9,900.87,829.97,1262.2,795.97,956.4,1212.8
0.27789,1336.2,1597.1,951.07,566.47,1220.3,1258.7,1484.9,993.8
0.28029,1516.6,1780.4,846.36,980.18,1456.2,919.15,850.46,1174.3
0.28273,1278.6,1021.4,717.69,1064.4,991.7,947.14,1227.2,983.69
0.28496,1503.1,1279.5,791.89,1008.5,1236.7,1329.8,1224.7,996.11
0.28683,1455.3,1419.6,833.52,734.74,1689.5,980.89,1530.4,1079.4
0.2891,1391.2,1020,925.63,1134.9,1065.4,1405.2,2093.1,1099.1
0.29127,1369.9,1176,806.1,1118.7,1194.9,1394.7,883.82,1219.7
0.29345,1486.9,1256.8,705.09,730.51,1550.9,1452.1,2194.7,943
0.29591,1548.5,1110.8,935.09,1104.4,1574.2,1231.4,1124.5,1318.4
0.2981,1391.9,1288.6,717.18,821,627.85,1446.1,1050.6,1364.3
0.30033,1368.3,1252.5,737.11,1081.9,1439.2,1503.2,2115.7,1348.1
0.30222,1662.1,1783.8,842.44,562.24,1490.3,1189.1,1348.8,1383
0.3042,1386.4,1415.6,781.85,580.91,1457.7,1518.7,1343.9,1091.8
0.3003,1623.7,1683.5,1043.5,1223.8,1725.7,1559.2,1346.8,1278
0.30008,1597.3,1610.6,972.46,892.7,1210.9,1401.8,810.96,1392.9
0.30206,1580.4,1615.2,998.67,749.93,853.32,1318.6,2156.9,1355.4
0.30461,1477.5,1313.1,1003.3,1076.9,1653.1,1524.6,1171.3,1310.2
0.30771,1574.8,1143,808.06,801.69,998.26,1171.9,904.26,1260.3
0.31434,1624.4,1208.9,873.48,1305.7,1742.5,897.31,2142.7,1129.1
0.31551,1556.6,1232.4,838.84,1154.5,741.04,1186.6,1719.7,1108.8
